id,StateCounty,HEAT_RISK,INLAND_RISK,FIRE_RISK,DROUGHT_RISK,COASTAL_RISK,WIND_RISK,MEAN_RISK,OVERALL_RISK_PCT,HEAT_RAJ,INLAND_RAJ,FIRE_RAJ,DROUGHT_RAJ,COASTAL_RAJ,WIND_RAJ,MEAN_RAJ,OVERALL_RAJ_PCT,finworry,innerpeace,charity,goodpromo,relationships,depression,volunteer,happiness,resilience,jobsat,purpose,altruism,migmood,vitality,optimism,loneliness,relcomfort,suffering,forgive,hope,corruption,belonging,energy,empathy,govapprove,fearfuture,anxiety,pain,polvoice,lifesat,balance,trusted,discrim,smokehealth,afterlife,delaygrat,gratitude,ptsd,mastery,spiritpun,relcrit,selfesteem,posfunct,drinkhealth,lovedgod,trust,healthlim,believegod,ntweets,rural,population,fin_sec,future_sec,clim_risk,charac_virt,relig,inst_trust,meaning,social,subj_welb,psy_dstrs,physc_cond,econ_stab
731,18065,10,30,40.468859,25.864241,0,0,17.680195941,28.258922323,10,10,26.655003,10,0,0,9.395381386,12.048285514,0.0944206008583691,0.0257441673370877,0.381443298969072,0.643977310643977,-0.0772769089236431,0.122654621264767,0.954545454545455,0.200719464897982,0.349586776859504,0.489626556016598,0.249408050513023,0.781034482758621,-0.384615384615385,0,0.0646132468735526,0.111902339776195,0.314917127071823,0.476274165202109,0.375,0.306811989100817,0.00448560266242223,0.207746478873239,0.327740928599298,0.172222222222222,-0.54945054945055,0.450602409638554,0.165247410817031,0.496838301716351,0.644768856447689,-0.0462527825871877,0.115346038114343,0.00829187396351576,0.696732026143791,0.170480549199085,0.857142857142857,0.435530085959885,0.451572327044025,0.832872928176796,0.539426523297491,0.457142857142857,-0.347222222222222,0.164983164983165,0.211423699914749,0.166666666666667,0.228310502283105,0.1656852248394,0.392437404190087,0.193478260869565,12255,6,48914,-0.0944206008583691,-0.450602409638554,0.358682131460637,-1.09721571755318,-0.801288502500506,-0.447849610070125,-14.88936930627,-1.97427113442788,-0.631418106976571,0.771244557502631,-14.1248216397263,-2.36374521778642
732,18067,10,30,41.763584,17.902765,0,0,16.593898951,26.7435653,10,10.581506,31.897045,10,0,0,10.442326025,12.758817922,0.0773580637864737,0.0264261744966443,0.391304347826087,0.635169574593217,-0.0749901068460625,0.136166160804618,0.9,0.182384288365966,0.354409769335142,0.440662785490372,0.288368690563277,0.814826598790964,-0.46875,0.0549119903715962,0.029607826162237,0.147970085470085,0.342857142857143,0.49119031607263,0.333333333333333,0.267694908092119,0.00714769721742552,0.174730643110487,0.326859010622918,0.175164894005403,-0.479087452471483,0.433232552280171,0.174118770619899,0.503665511963264,0.703402742508888,-0.0681094570174684,0.0879412119021805,0.0151415404871626,0.702358189929892,0.326923076923077,0.858108108108108,0.44806995094903,0.446003176283748,0.809075342465753,0.536997547712976,0.404682274247492,-0.237113402061856,0.143197936814958,0.177760082439459,0.233576642335766,0.341314314824249,0.16125,0.354086645824029,0.331727460426703,77714,3,83658,-0.0773580637864737,-0.433232552280171,0.498132743291838,-1.5938082168617,0.0902383177087291,-0.70725937190051,-20.6981429881227,-2.813272070055,-1.31620828314171,1.24250317407155,-19.5595267573518,-3.13651391150934
733,18069,10,50.569106,37.952698,30,0,0,21.473022912,36.200295639,10,26.910569,24.575018,10,0,0,11.984478936,18.976348854,0.0704806841639634,0.0163934426229508,0.337662337662338,0.644286105782406,-0.0925990472870919,0.140880056777857,0.867521367521368,0.157941503146983,0.3583984375,0.476543209876543,0.233128834355828,0.785840707964602,-0.5,-0.00913166196247717,0.0265143349859884,0.0517482517482518,0.314685314685315,0.523096129837703,0.666666666666667,0.281005133747636,0.00156201187129022,0.158696422245838,0.328127369219105,0.156476140534872,-0.430851063829787,0.467997247075017,0.172974006116208,0.509409641660222,0.686832740213523,-0.0664862775415539,0.140399556048835,-0.0162162162162162,0.716417910447761,0.442533936651584,0.848484848484848,0.453287197231834,0.396687009590235,0.80188679245283,0.553827006845053,0.5,-0.21078431372549,0.17503671071953,0.180904522613065,0.0967741935483871,0.326612903225806,0.185436739851524,0.385,0.314741035856574,10727,6,36662,-0.0704806841639634,-0.467997247075017,0.558110256522908,-1.97630358847113,-0.062354807464698,-0.821009237031823,-23.1505784823097,-3.12611555719417,-1.64454940070195,1.3788019880621,-21.9432507274202,-3.35635622779895
734,18071,10,37.277096,40.597971,30,0,0.138815,19.524292579,34.835557928,10,22.039509,30.945008,11.468233,0,0.138815,12.482648158,19.665776829,0.0549937910235941,0.027579866697311,0.35,0.610097323600973,-0.0862745098039216,0.133136676499508,0.923076923076923,0.179482817284791,0.388785046728972,0.474860335195531,0.261135371179039,0.786749482401656,-0.560975609756098,0.0240837696335079,0.0326396167090882,0.0790378006872852,0.343511450381679,0.49890350877193,0.55,0.298315051453127,0.0035265594004849,0.173297628156083,0.331838565022422,0.161329748227817,-0.46875,0.444805194805195,0.171602326811211,0.503375120540019,0.629310344827586,-0.0598290598290598,0.161567877629063,-0.027027027027027,0.704288939051919,0.371634615384615,0.828869047619048,0.385948905109489,0.441176470588235,0.836363636363636,0.570454545454545,0.393939393939394,-0.361702127659575,0.235645041014169,0.19053171641791,0,0.384955752212389,0.162637072268463,0.369771332961517,0.362735381565907,7162,4,46428,-0.0549937910235941,-0.444805194805195,0.379956609817911,-1.50742123647343,0.385680617863041,-0.487683362436847,-15.7379224157934,-2.28511045866377,-1.08091404513318,0.839753241892902,-14.9543950735802,-2.22490865871154
735,18073,10,30,41.839431,41.082317,0,0,20.585873984,34.431402439,10,15.182927,30.660569,26.702236,0,0,13.804878049,20.533536585,-0.0191846522781775,0.051487414187643,0.336734693877551,0.689507494646681,-0.0600522193211488,0.128900949796472,1,0.174216027874564,0.351437699680511,0.552238805970149,0.364864864864865,0.772200772200772,-0.4,0.117647058823529,0.0708722741433022,0.2,0.335570469798658,0.442896935933148,0.692307692307692,0.319391634980989,0.00307692307692308,0.254230694417429,0.303401360544218,0.17535153019024,-0.330275229357798,0.376785714285714,0.139240506329114,0.485557481224726,0.619512195121951,-0.0200222469410456,0.142419601837672,0.037037037037037,0.634615384615385,0.368421052631579,1,0.413793103448276,0.518633540372671,0.838337182448037,0.582417582417583,0.5,-0.416666666666667,0.209176788124157,0.265356265356265,0.155555555555556,0.353982300884956,0.159487776484284,0.29073482428115,0.328897338403042,2160,1,32918,0.0191846522781775,-0.376785714285714,-0.146358693187736,1.06772165679559,0.203436370034406,0.390736017987625,6.07344400202731,0.635442151313344,0.316055649522406,-0.0742536004054366,5.71076364214853,1.02148704898192
736,18075,10,30,43.188832,30,0,0,18.72005878,29.469507715,10,17.487142,34.342395,10,0,0,11.947832476,18.506245408,-0.126760563380282,0.0296610169491525,0.293478260869565,0.671641791044776,-0.0441595441595442,0.180597014925373,0.5,0.177620396600567,0.315950920245399,0.574074074074074,0.315789473684211,0.729508196721312,-0.25,0.0933333333333333,0.011001100110011,0.161490683229814,0.380952380952381,0.545454545454545,0,0.2923273657289,0.0009678199854827,0.228310502283105,0.291600633914422,0.145652173913043,-0.55,0.45166163141994,0.211946050096339,0.544452792386677,0.571428571428571,-0.0354330708661417,0.1,-0.024390243902439,0.641666666666667,0.389880952380952,0.89,0.304878048780488,0.416666666666667,0.780617932791846,0.560846560846561,0.270764119601329,-0.578983516483516,0.162337662337662,0.241228070175439,0.291666666666667,0.403800475059382,0.181957655722614,0.418300653594771,0.3717277486911,2116,6,20478,0.126760563380282,-0.45166163141994,0.330396553455607,-1.13415626461151,0.591455747802687,0.356937200427067,-13.7208991041515,-1.72150753333511,-1.00572203967609,1.88680441545996,-13.0053030051464,-1.63763485943677
737,18077,10,42.727273,38.598485,20.083333,0,10,20.283333333,28.368939394,10,21.227273,28.568182,10,0,10,13.465151515,12.740151515,0.0539504716981132,0.0535158680771624,0.365853658536585,0.657735522904062,-0.0947019867549669,0.102022471910112,1,0.196682464454976,0.388671875,0.430379746835443,0.27364185110664,0.801526717557252,-0.25,0.0205882352941176,0.0508421709295072,0.128386336866902,0.413636363636364,0.495238095238095,0.607142857142857,0.287207003671279,0.00347603366264179,0.235860913280268,0.329113924050633,0.176039509319739,-0.428571428571429,0.422825070159027,0.17022202873313,0.488559892328398,0.603361344537815,-0.0301047120418848,0.110802469135802,0.0203045685279188,0.670974155069582,0.224789915966387,0.837797619047619,0.425675675675676,0.447937131630648,0.881987577639752,0.55676477862973,0.377777777777778,-0.360215053763441,0.143947100712106,0.214084507042254,0.154725609756098,0.302543507362784,0.179811574697174,0.271589486858573,0.293650793650794,10753,6,33147,-0.0539504716981132,-0.422825070159027,0.222570582003387,-0.524557678441152,-0.122701437667702,-0.0253228966860278,-9.27040598301159,-1.25162783020728,-0.271818328686447,0.494637906538652,-8.75639028220724,-1.48333363026371
738,18079,10,30.122567,39.509733,30,0,7.865898,19.49963951,26.701514059,10,13.929344,29.113194,10,0,7.865898,11.949531363,10.410237924,-0.00265164070268479,0.0434782608695652,0.264900662251656,0.676300578034682,-0.003584229390681,0.0815789473684211,1,0.224659158269117,0.285714285714286,0.489130434782609,0.324324324324324,0.777142857142857,-0.25,0.108910891089109,0.0786516853932584,0.0757575757575758,0.404580152671756,0.45,1,0.330472103004292,0.000907441016333938,0.230053191489362,0.343115124153499,0.223341729638959,-0.60952380952381,0.42874109263658,0.117829457364341,0.522887916526422,0.666666666666667,-0.0149253731343284,0.169902912621359,0.083969465648855,0.710779082177161,0.25,0.779761904761905,0.41219512195122,0.529680365296804,0.842217484008529,0.592592592592593,0.461331901181525,-0.208333333333333,0.197604790419162,0.25,0,0.392857142857143,0.264945652173913,0.334448160535117,0.375,1819,6,27613,0.00265164070268479,-0.42874109263658,-0.304698858366799,1.84849690230744,0.448099803880253,-0.523302937397394,12.630478062053,1.98254582763795,0.921480759949506,-0.889048129806587,11.8722816894373,1.73823452264325
739,18081,10,35.909879,37.928943,30,0,0,18.798093588,32.659445407,10,16.386482,28.084922,10,0,0,10.698440208,16.699306759,0.0549286778794976,0.0388892807599163,0.396859386152748,0.654822767552829,-0.0658951346244686,0.117847289404852,0.838709677419355,0.190541451359245,0.376487616596977,0.429089151969075,0.287537598569222,0.8125,-0.516741629185407,0.0658783783783784,0.0361406696080976,0.136941176470588,0.311152764761012,0.484092021536956,0.331761006289308,0.284121752617294,0.00654881425777918,0.19891713747646,0.326123927832002,0.17082428115016,-0.511529126213592,0.428947566388325,0.15712505354987,0.492585669781932,0.674583911234397,-0.0399826968236312,0.131163235998085,0.0218493952399532,0.707311873800895,0.358333333333333,0.807692307692308,0.45554401068725,0.459585588949039,0.824782187802517,0.580618892508143,0.367265469061876,-0.353846153846154,0.169992244236057,0.194460288036504,0.105882352941176,0.362490450725745,0.185151376844668,0.354334530628094,0.355134281200632,130132,1,161765,-0.0549286778794976,-0.428947566388325,0.254735455322928,-0.711654569474663,0.25054621941166,-0.625568425093856,-10.5849800369672,-1.43741667065535,-0.607765124981453,0.564393377986282,-10.0380607437157,-1.51423669597658
740,18083,20.939255,53.894844,49.448698,34.124553,0,0,26.420112302,48.334864727,10.939255,32.118428,39.280245,19.203675,0,0,16.937212864,30.408371618,0.0608919382504288,0.0345401581356638,0.286713286713287,0.643821910955478,-0.0893333333333333,0.12748643761302,1,0.177401129943503,0.345454545454545,0.4,0.310154525386313,0.791530944625407,-0.555555555555556,0.0357142857142857,0.0457774269928966,0.152970922882427,0.352941176470588,0.497179693795326,0.508403361344538,0.281296023564065,0.00288051618850098,0.253451131971287,0.327800829875519,0.17138680796638,-0.380827067669173,0.423433874709977,0.167794316644114,0.501488095238095,0.613445378151261,-0.0685645549318364,0.117266851338874,0.0140845070422535,0.712962962962963,0.350877192982456,0.882352941176471,0.417045454545455,0.428571428571429,0.833333333333333,0.572005383580081,0.432432432432432,-0.369369369369369,0.132632632632633,0.190672153635117,0.24390243902439,0.293877551020408,0.175629680054459,0.323170731707317,0.303501945525292,7070,7,36282,-0.0608919382504288,-0.423433874709977,0.346636205977429,-1.09741752839928,-0.158302316201052,-0.526893800164761,-14.39138249498,-1.80633072650963,-0.964197965020363,0.976130641308974,-13.6357512930651,-2.10172606352272
741,18085,10,30,31.524297,14.982097,0,0,14.167263427,20.031202046,10,11.820972,20.01023,11.657289,0,0,8.807672634,6.784654731,0.0439372768203695,0.0692913385826772,0.355555555555556,0.664761904761905,0.0194619347452776,0.100460666194189,0.817307692307692,0.233456855479089,0.413057124921532,0.530506721820062,0.30542409901711,0.805797101449275,-0.3125,0.10998680158381,0.100529100529101,0.0537704918032787,0.37344398340249,0.45985401459854,0.25,0.290697674418605,0.00536193029490617,0.308668076109937,0.355774368368827,0.190020161290323,-0.475783475783476,0.439613526570048,0.152143193593971,0.475568817605371,0.647577092511013,0.0112079701120797,0.168691922802001,0.090958904109589,0.698055893074119,0.361729179910998,0.821428571428571,0.461847389558233,0.51980198019802,0.811827956989247,0.628816394813885,0.376623376623377,-0.349557522123894,0.195114942528736,0.281967213114754,0.0740740740740741,0.347457627118644,0.17910688376592,0.362551960961504,0.3125,21673,4,80240,-0.0439372768203695,-0.439613526570048,-0.374282627155204,1.57007776275253,0.106507514389932,-0.318122860611372,15.470336380396,2.62483994317958,1.54382717296954,-0.540704715134091,14.6459062845709,2.31558752250366
742,18087,10,30,26.916168,10,0,0,12.691616766,15.002245509,10,10.995509,15.269461,10,0,0,7.666916168,3.232035928,-0.0227272727272727,0.0523415977961433,0.333333333333333,0.708542713567839,0.00619195046439629,0.0957943925233645,1,0.20855614973262,0.350877192982456,0.586666666666667,0.401015228426396,0.831932773109244,-0.5,0.153846153846154,0.0613853708968726,0.116071428571429,0.428571428571429,0.506493506493507,0.77639751552795,0.359756097560976,0.0015489551346504,0.242001015744033,0.341538461538462,0.1743264659271,-0.344262295081967,0.420814479638009,0.141732283464567,0.488721804511278,0.644444444444445,0.0324675324675325,0.212121212121212,0.178082191780822,0.68848167539267,0.03125,1,0.414330218068536,0.553191489361702,0.838383838383838,0.598382749326146,0.294117647058824,-0.344827586206897,0.231182795698925,0.338308457711443,0.025974025974026,0.393192488262911,0.167946106846311,0.30859375,0.297872340425532,1587,8,40446,0.0227272727272727,-0.420814479638009,-0.598294779422178,2.69923287491342,0.353656487632777,-0.1608276855377,24.8655259761827,3.43890065454289,1.47734561935175,-0.858560680946799,23.4636857162062,3.52710205872939
743,18089,10,30,23.622959,44.418115,0,0,17.953133228,32.363349131,10,10.063191,15.829384,31.590311,0,0,11.0895208,15.65824118,0.0766933194812905,0.00252958205683128,0.383261105092091,0.622393758756147,-0.0958698030634573,0.153040149804483,0.861111111111111,0.160130447426364,0.354229000948697,0.442432925240948,0.236113487799035,0.814171960275566,-0.426356589147287,0.0301726345986374,0.000971404286321413,0.189115057023242,0.249325626204239,0.51213623907086,0.5,0.258069670821349,0.00657001778526631,0.170108562566321,0.309787550632388,0.133859741231878,-0.529237601776462,0.457511979135076,0.1835091762867,0.505594128862827,0.68188048245614,-0.0875218804701175,0.104740560015887,-0.023502653525398,0.716836734693878,0.4,0.818414322250639,0.446514293902701,0.420368239355581,0.811954459203036,0.55568345323741,0.487664473684211,-0.297597864768683,0.129509390935293,0.19629017913861,0.21405750798722,0.254821235102925,0.148175103514069,0.367500753693096,0.218466975922244,263001,1,498700,-0.0766933194812905,-0.457511979135076,0.702806240700064,-2.68013412345118,-0.682338069192821,-0.840999863516421,-29.1809209440055,-4.05751326223589,-2.22666896191289,1.83044407737426,-27.5593843732318,-4.15692944774338
744,18091,10,30,29.415042,47.446611,0,0,19.424791086,32.329619313,10,10.352832,17.818013,28.282266,0,0,11.146703807,16.163881151,0.0826947637292465,0.00277161862527716,0.378947368421053,0.623692468619247,-0.102870813397129,0.164680302786278,0.902439024390244,0.152285304365649,0.373507057546146,0.462646264626463,0.27412906910337,0.796998420221169,-0.375,0.0277894736842105,0.0152317880794702,0.175280898876405,0.335149863760218,0.506192784060312,0.158333333333333,0.262343842950625,0.00773346710141293,0.157543011517134,0.291714361186933,0.1413492157094,-0.509316770186335,0.446433342238846,0.179465949078866,0.517400827451935,0.575609756097561,-0.0814363578069894,0.0971506105834464,-0.0112815884476534,0.724675324675325,0.333333333333333,0.777777777777778,0.454812310976695,0.42998760842627,0.847826086956522,0.548956661316212,0.466666666666667,-0.351778656126482,0.138693302767316,0.198500576701269,0.0810810810810811,0.328185328185328,0.154695164681149,0.363313188766442,0.290368271954674,23922,3,112417,-0.0826947637292465,-0.446433342238846,0.696458893958699,-2.59229872133845,-0.110515387143419,-0.613806087824762,-28.9029645403111,-4.05251842289899,-2.13915983427199,1.90579208629306,-27.3328288202749,-4.12907523797506
745,18093,12.907329,31.187159,41.12659,30,0,0,19.014536644,33.115081769,10,12.919443,30.211993,17.819503,0,0,11.878255603,17.961841308,0.075512405609493,0.0270742358078603,0.349397590361446,0.642458100558659,-0.0738327904451683,0.131893121091529,1,0.182873586028974,0.348534201954397,0.583333333333333,0.324362606232295,0.794354838709677,-0.683333333333333,0.0642201834862385,0.06553911205074,0.174377224199288,0.306818181818182,0.501440922190202,0.5,0.306705422471685,0.00219822848645503,0.241573033707865,0.325741746761387,0.167037861915368,-0.422222222222222,0.402948402948403,0.13329475308642,0.5,0.612658227848101,-0.0671676843588539,0.113396624472574,0.0434131736526946,0.695067264573991,0.333333333333333,0.796899841017488,0.431428571428571,0.457059679767103,0.857142857142857,0.573043114273755,0.419753086419753,-0.325732899022801,0.202185792349727,0.197384066587396,0.105263157894737,0.262626262626263,0.166510098637858,0.323321554770318,0.278571428571429,5512,6,45011,-0.075512405609493,-0.402948402948403,0.194550193456634,-0.610483651902019,-0.417311816527604,-0.302749002567616,-8.07363661143166,-1.04866568924663,-0.60664651887498,0.525625040829435,-7.68220090066936,-1.02219829128395
746,18095,10,41.066998,40.01861,29.42928,0,0,20.037841191,33.995037221,10,23.200993,30.248139,10,0,0,12.27853598,18.126550868,0.0779914179960038,0.0238648363252376,0.365553602811951,0.644581164221486,-0.086112493777999,0.155651340996169,0.857142857142857,0.171674819473562,0.358056265984655,0.433070866141732,0.258865802218403,0.808569454042847,-0.5,0.0100930314200456,0.0326347784354503,0.183222958057395,0.297169811320755,0.504978299719173,0.354166666666667,0.267900241351569,0.0038662486938349,0.211135857461025,0.30750307503075,0.158195825906974,-0.488135593220339,0.452504317789292,0.171341411744767,0.498450813323005,0.694779116465863,-0.0459448247251608,0.123914495657983,0.00762485703393061,0.71329077190946,0.431654676258993,0.839130434782609,0.459907223326706,0.46926517571885,0.810400866738895,0.576819845465637,0.431391905231984,-0.314903846153846,0.152993729061077,0.228304689157649,0.125,0.348631950573698,0.152011431083755,0.364802565644418,0.288848263254113,59079,1,130129,-0.0779914179960038,-0.452504317789292,0.451284722342549,-1.43414720718528,-0.0274721425497949,-0.788688552776606,-18.7470211536036,-2.56529896848012,-1.18482646218947,1.4317378779928,-17.7250325302857,-2.66929611673237
747,18097,10,46.600817,14.059946,30,0,0,16.788828338,34.985013624,10,22.745232,7.970027,10,0,0,8.5,15.483651226,0.0710107259215873,0.0455791388720437,0.396857577293462,0.642162977718391,-0.0829514472997274,0.120106792413578,0.844993141289438,0.189234311886719,0.380938242280285,0.437940467779046,0.277186912373073,0.82261406401962,-0.398454746136865,0.074420175636118,0.0367953817793732,0.136398946230748,0.304203732775161,0.483531927894898,0.380053908355795,0.269257221458047,0.00528643912218362,0.192028024293046,0.347124265165258,0.1571962802396,-0.479496898690558,0.433055266482278,0.164682210912534,0.489666946208219,0.692524417731029,-0.0425629764540701,0.133692815964297,0.0151350267762536,0.702361409268847,0.39143022582513,0.816130964264324,0.449718977873425,0.457653757361873,0.808647912158371,0.573824489481573,0.444965840866745,-0.335879560961139,0.176046104793883,0.23176539424373,0.196902654867257,0.285805784106026,0.157825507961536,0.35554881746513,0.244387005220212,1324264,1,977203,-0.0710107259215873,-0.433055266482278,0.270481238010657,-0.954593691342863,-0.422790062719753,-0.628421877456221,-11.2528097584107,-1.67316428252452,-0.608447833485764,0.628285180921086,-10.5873428712825,-1.66337281160313
748,18099,10,30,33.484562,39.010712,0,0,18.781978576,31.287964713,10,12.218021,23.408948,24.00126,0,0,11.694391934,15.381852552,0.0199453551912568,0.0177281680892974,0.356164383561644,0.661780104712042,-0.0432078559738134,0.121481481481481,0.961538461538461,0.207313235571779,0.373522458628842,0.488888888888889,0.294605809128631,0.798336798336798,-0.25,0.0691489361702128,0.073370738023306,0.124708624708625,0.408018867924528,0.481751824817518,0.714285714285714,0.302523720389853,0.00516795865633075,0.22299872935197,0.323511725796753,0.167834929410603,-0.53030303030303,0.402654867256637,0.131297709923664,0.504943017987093,0.641666666666667,-0.0277337559429477,0.152391546162403,0.0632911392405063,0.655948553054662,0.2,0.83495145631068,0.429394812680115,0.472588480222068,0.871212121212121,0.586538461538462,0.446808510638298,-0.349282296650718,0.186939820742638,0.238745980707396,0,0.427860696517413,0.206546275395034,0.344461305007587,0.37574159525379,8542,6,46095,-0.0199453551912568,-0.402654867256637,0.0146906930058956,0.149380239132735,0.637300190468536,0.0661598713815888,-0.622537436764552,0.0443557450583348,0.0484961084725919,0.159505507546932,-0.632948681260008,-0.00580429788892146
749,18101,20,35.970874,46.237864,34.627832,0,0,22.840614887,36.611650485,10,17.76699,31.245955,19.555016,0,0,12.912621359,22.041262136,-0.038243626062323,0.142045454545455,0.347826086956522,0.708035714285714,0.00796812749003984,0.00676818950930626,1,0.251254953764861,0.381519274376417,0.641711229946524,0.444444444444444,0.847222222222222,-0.5,0.0978260869565217,0.162883845126836,0.0930851063829787,0.333333333333333,0.436781609195402,0.666666666666667,0.347578347578348,0.000230467849734962,0.296363636363636,0.404513888888889,0.243697478991597,-0.421052631578947,0.422145328719723,0.0937728937728938,0.499330655957162,0.567796610169492,0.0181818181818182,0.217391304347826,0.0793650793650794,0.723684210526316,0.666666666666667,1,0.398148148148148,0.555749128919861,0.898550724637681,0.644320297951583,0.622105263157895,-0.390625,0.277901785714286,0.293010752688172,0.444444444444444,0.243243243243243,0.242068155111633,0.309178743961353,0.207792207792208,1510,9,9812,0.038243626062323,-0.422145328719723,-0.954252443924176,4.26505542821619,-0.636105649094358,-0.238219030916833,39.5972581832486,5.34492760050298,3.4548599056026,-2.9243551129747,37.3255375989942,5.83625621403634
750,18103,10,44.13767,38.366112,27.534039,0,0,19.863842663,33.113464448,10,18.27534,28.048411,10,0,0,11.062783661,15.242813918,0.0544713703624276,0.0206310679611651,0.313725490196078,0.620689655172414,-0.105631418575782,0.180690627202255,1,0.145719349618556,0.309090909090909,0.450479233226837,0.258771929824561,0.777992277992278,-0.5,0.0103768432550519,0.0440891472868217,0.243967828418231,0.308219178082192,0.51434034416826,0.705882352941177,0.2247974373469,0.00258337247534054,0.206490384615385,0.279961649089166,0.133015244966833,-0.294117647058824,0.393364928909953,0.173918320286425,0.509886714727085,0.571428571428571,-0.0825105782792666,0.0849420849420849,-0.012589928057554,0.713202779532533,0.3,0.894736842105263,0.383620689655172,0.345915492957746,0.849052631578947,0.507996632996633,0.3625,-0.39047619047619,0.110967741935484,0.180473372781065,0.0666666666666667,0.30990990990991,0.142772159428911,0.258169934640523,0.288246268656716,5617,6,35962,-0.0544713703624276,-0.393364928909953,0.802327503478945,-3.16331255967152,-0.150999162844139,-0.501748385180477,-33.3376660513922,-4.48985422485222,-2.04742308386699,2.29661633275483,-31.4636801869453,-4.84397453447192
751,18105,10,31.914754,39.47541,30,0,0,18.367213115,31.777704918,10,11.744262,28.937705,14.170492,0,0,10.922622951,16.01442623,0.0122610890732059,0.0762675756284619,0.372224465078724,0.694386694386694,0.00938967136150235,0.0503315250150693,0.932203389830508,0.266658804104258,0.40521978021978,0.547058823529412,0.393401015228426,0.799380667993807,-0.371710526315789,0.134596211365902,0.12331341180155,0.0297202797202797,0.371487320082248,0.442263279445727,0.333333333333333,0.333333333333333,0.0011543618386618,0.348275862068966,0.369239976062238,0.201114922813036,-0.294985250737463,0.380293159609121,0.094551282051282,0.463398253861652,0.656521739130435,0.055935098206661,0.238959467634604,0.11136683288582,0.658914728682171,0.490647482014389,0.850717703349282,0.465709471157176,0.510228640192539,0.807339449541285,0.65645371577575,0.421511627906977,-0.327858496525584,0.266947055912914,0.309913793103448,0.09375,0.378810975609756,0.188856665787855,0.247946936197094,0.339964891749561,13098,3,139718,-0.0122610890732059,-0.380293159609121,-0.898189856394463,3.44381515742289,0.327600953536596,0.180581059566744,37.2613240681218,5.35046608582883,3.01242475389262,-2.27389044040294,35.1800173683163,5.49437546558136
752,18107,10,38.334253,46.166575,23.364589,0,0,19.573083287,35.3425262,10,21.389961,34.142306,10,0,0,12.591285163,20.876999448,0.00513149454778704,0.0742049469964664,0.307142857142857,0.693051890941073,0.0157232704402516,0.0891800507185123,0.777777777777778,0.234735761929194,0.410596026490066,0.613293051359517,0.341825902335456,0.785992217898833,0,0.0924586776859504,0.105165114309907,0.0700280112044818,0.380149812734082,0.499040307101727,0.1,0.334735071488646,0.00239946252039543,0.298468040147913,0.363694267515924,0.203953022056717,-0.444444444444444,0.399431414356787,0.123817247904839,0.482876712328767,0.664082687338501,0.0116550116550117,0.178876404494382,0.0911161731207289,0.682051282051282,0.366666666666667,0.80952380952381,0.446483180428135,0.514792899408284,0.856893542757417,0.620833333333333,0.421052631578947,-0.3375,0.234730538922156,0.277525906735751,0.0123456790123457,0.371601208459215,0.191544434857636,0.322410766530135,0.309734513274336,10419,6,37936,-0.00513149454778704,-0.399431414356787,-0.531287622994781,2.34361145898902,0.193028026734997,-0.163432519448438,22.0279577313362,3.32103492317603,1.85517033091182,-0.977751538296618,20.7728162685455,3.34694210984409
753,18109,10,46.143528,39.771965,30,0,0,20.800134138,37.685446009,10,23.594903,29.470154,10,0,0,12.20657277,20.651911469,0.0486522911051213,0.0398102903133084,0.367924528301887,0.655432887855898,-0.0304393859184754,0.103626943005181,0.96969696969697,0.214112799381921,0.339890710382514,0.519784172661871,0.323412698412698,0.819444444444445,-0.714285714285714,0.0426275331935709,0.0746841155234657,0.115384615384615,0.359293873312565,0.472982456140351,0.476470588235294,0.331266039349872,0.00603545831761599,0.245631720430108,0.343700412567439,0.18617625787788,-0.440677966101695,0.433173588924388,0.137040280210158,0.497134123041651,0.682119205298013,-0.0339862498378519,0.153383027522936,0.0759717314487633,0.686411149825784,0.18993993993994,0.782608695652174,0.426666666666667,0.494003426613364,0.818181818181818,0.565819861431871,0.392,-0.311538461538462,0.191339375629406,0.199794026776519,0,0.37037037037037,0.192483836206897,0.337016574585635,0.318435754189944,14341,1,71780,-0.0486522911051213,-0.433173588924388,-0.0182278871935091,0.386182629831124,0.184671809144171,-0.368690042171568,0.776652184719024,0.360821532117801,0.256680049123344,-0.109897400520003,0.621841642115663,-0.0232512319973869
754,18111,10,30,42.767857,41.68956,0,0,20.891483516,36.146291209,10,11.263736,32.396978,28.811813,0,0,13.664148352,21.04532967,-0.0810810810810811,0,0.261363636363636,0.745454545454546,-0.0932277924362357,-0.0476190476190476,1,0.247956403269755,0.272727272727273,0.727272727272727,0.465116279069768,0.782828282828283,0,0.0543478260869565,0.163346613545817,0,0.428506787330317,0.5,0.428571428571429,0.299065420560748,0,0.464788732394366,0.438202247191011,0.228813559322034,-0.333333333333333,0.275862068965517,0.123404255319149,0.524544534412955,0.5,0.0227272727272727,0.268292682926829,0.214285714285714,0.666666666666667,1,1,0.333333333333333,0.466666666666667,0.890909090909091,0.6,0.456896551724138,-0.426406926406926,0.148648648648649,0.333333333333333,0.235294117647059,0.433312173790379,0.236363636363636,0.178082191780822,0.378947368421053,256,1,13830,0.0810810810810811,-0.275862068965517,-1.10721483044915,4.64241099758362,0.764892765225474,0.596995939196218,45.9101674470773,6.73688719037883,2.7915462054068,-3.10616641517553,43.3730738375248,6.81284636547175
